Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,PSH,PSD,PSA,WHH,WHD,WHA,AvgH,AvgD,AvgA,pH_raw,pD_raw,pA_raw,ProbH,ProbD,ProbA
19/10/2022,Brentford,Chelsea,0,0,D,4.75,3.8,1.72,4.85,3.93,1.78,4.6,3.75,1.73,4.733333333333333,3.8266666666666667,1.7433333333333334,0.2112676056338028,0.2613240418118467,0.5736137667304015,0.20193702189945997,0.24978272743661428,0.5482802506639257
19/10/2022,Liverpool,West Ham,1,0,H,1.4,5.0,7.0,1.45,5.1,7.08,1.4,4.75,7.5,1.4166666666666667,4.95,7.1933333333333325,0.7058823529411764,0.20202020202020202,0.139017608897127,0.6742465923472065,0.19296619646300525,0.13278721118978817
19/10/2022,Newcastle,Everton,1,0,H,1.6,3.8,5.75,1.65,4.06,5.81,1.63,3.9,5.25,1.6266666666666667,3.92,5.603333333333333,0.6147540983606558,0.25510204081632654,0.17846519928613921,0.5864176143375164,0.24334336377271085,0.17023902188977275
19/10/2022,Man United,Tottenham,2,0,H,2.45,3.5,2.75,2.49,3.59,2.93,2.38,3.5,2.8,2.44,3.53,2.8266666666666667,0.4098360655737705,0.28328611898017,0.35377358490566035,0.39147743025585496,0.2705962974006476,0.3379262723434974
20/10/2022,Fulham,Aston Villa,3,0,H,2.9,3.3,2.5,2.94,3.47,2.54,2.8,3.4,2.45,2.8800000000000003,3.39,2.4966666666666666,0.34722222222222215,0.2949852507374631,0.4005340453938585,0.33298973533774234,0.2828939344462236,0.38411633021603403
20/10/2022,Leicester,Leeds,2,0,H,2.25,3.6,3.0,2.36,3.65,3.08,2.3,3.4,3.0,2.3033333333333332,3.5500000000000003,3.026666666666667,0.43415340086830684,0.2816901408450704,0.33039647577092507,0.4149653938034547,0.26924045738796915,0.31579414880857615
22/10/2022,Nott'm Forest,Liverpool,1,0,H,11.0,6.0,1.25,11.14,5.8,1.3,11.0,5.8,1.25,11.046666666666667,5.866666666666667,1.2666666666666666,0.09052504526252263,0.17045454545454544,0.7894736842105263,0.08617712698240894,0.16226761296574047,0.7515552600518507
22/10/2022,Everton,Crystal Palace,3,0,H,2.6,3.2,2.87,2.69,3.19,2.97,2.5,3.2,2.9,2.5966666666666667,3.1966666666666668,2.9133333333333336,0.3851091142490372,0.31282586027111575,0.3432494279176201,0.36987599252098236,0.30045192718857694,0.32967208029044076
22/10/2022,Man City,Brighton,3,1,H,1.2,7.0,13.0,1.21,7.21,15.39,1.2,6.5,15.0,1.2033333333333334,6.903333333333333,14.463333333333333,0.8310249307479224,0.14485755673587639,0.06914035492048859,0.795221785617605,0.13861664152967426,0.06616157285272077
22/10/2022,Chelsea,Man United,1,1,D,2.05,3.5,3.5,2.15,3.54,3.64,2.1,3.4,3.4,2.0999999999999996,3.48,3.5133333333333336,0.4761904761904763,0.28735632183908044,0.2846299810246679,0.45430359239607027,0.27414871954935266,0.271547688054577
23/10/2022,Aston Villa,Brentford,4,0,H,2.1,3.5,3.5,2.23,3.46,3.51,2.1,3.4,3.4,2.143333333333333,3.453333333333333,3.47,0.46656298600311047,0.2895752895752896,0.2881844380403458,0.44676131230201327,0.27728525464304493,0.27595343305494185
23/10/2022,Leeds,Fulham,2,3,A,2.05,3.5,3.6,2.06,3.69,3.75,2.0,3.5,3.6,2.0366666666666666,3.563333333333333,3.65,0.4909983633387889,0.28063610851262866,0.273972602739726,0.46958209758745234,0.26839538037973193,0.26202252203281584
23/10/2022,Southampton,Arsenal,1,1,D,6.0,4.0,1.57,6.2,4.31,1.58,5.5,4.0,1.6,5.8999999999999995,4.103333333333333,1.5833333333333333,0.16949152542372883,0.24370430544272953,0.6315789473684211,0.16222781115570234,0.23326013464304887,0.6045120542012488
23/10/2022,Wolves,Leicester,0,4,A,2.25,3.25,3.25,2.3,3.35,3.46,2.25,3.3,3.2,2.2666666666666666,3.2999999999999994,3.3033333333333332,0.4411764705882353,0.3030303030303031,0.3027245206861756,0.42139964006064845,0.28944621741539495,0.2891541425239566
23/10/2022,Tottenham,Newcastle,1,2,A,2.05,3.5,3.5,2.12,3.62,3.63,2.05,3.5,3.5,2.0733333333333333,3.5400000000000005,3.543333333333333,0.48231511254019294,0.28248587570621464,0.28222013170272814,0.46065461655981094,0.26979959651619806,0.269545786923991
24/10/2022,West Ham,Bournemouth,2,0,H,1.55,4.0,6.0,1.59,4.12,6.53,1.55,4.0,6.0,1.5633333333333335,4.04,6.176666666666667,0.6396588486140724,0.24752475247524752,0.16189962223421478,0.6097312724033555,0.2359438669613645,0.15432486063527995
29/10/2022,Leicester,Man City,0,1,A,10.0,6.5,1.25,9.62,5.93,1.32,9.5,5.5,1.29,9.706666666666665,5.976666666666667,1.2866666666666668,0.10302197802197803,0.16731734523145567,0.77720207253886,0.09834645049426306,0.1597238504402086,0.7419296990655284
29/10/2022,Bournemouth,Tottenham,2,3,A,5.0,3.8,1.7,5.41,3.85,1.72,5.0,3.8,1.67,5.136666666666667,3.8166666666666664,1.6966666666666665,0.1946787800129786,0.26200873362445415,0.5893909626719057,0.18610341807224953,0.25046756965007555,0.563429012277675
29/10/2022,Brentford,Wolves,1,1,D,2.2,3.4,3.3,2.24,3.5,3.44,2.15,3.3,3.4,2.1966666666666668,3.4,3.3800000000000003,0.4552352048558422,0.29411764705882354,0.29585798816568043,0.4355438992776308,0.2813955192391752,0.28306058148319396
29/10/2022,Brighton,Chelsea,4,1,H,3.0,3.3,2.4,3.17,3.43,2.41,3.0,3.25,2.38,3.0566666666666666,3.3266666666666667,2.396666666666667,0.3271537622682661,0.30060120240480964,0.4172461752433936,0.31306545971272015,0.2876563392350345,0.3992782010522453
29/10/2022,Crystal Palace,Southampton,1,0,H,1.9,3.6,4.0,1.96,3.62,4.22,1.95,3.5,3.9,1.9366666666666665,3.5733333333333337,4.04,0.5163511187607573,0.2798507462686567,0.24752475247524752,0.49471874157549806,0.26812648214119805,0.23715477628330392
29/10/2022,Newcastle,Aston Villa,4,0,H,1.8,3.75,4.5,1.83,3.82,4.6,1.8,3.6,4.33,1.8099999999999998,3.723333333333333,4.476666666666667,0.5524861878453039,0.26857654431512984,0.22338049143708116,0.528976755617507,0.2571480557746699,0.213875188607823
29/10/2022,Fulham,Everton,0,0,D,2.37,3.4,3.0,2.39,3.46,3.18,2.3,3.4,3.0,2.353333333333333,3.42,3.06,0.424929178470255,0.29239766081871343,0.32679738562091504,0.4069718605627888,0.28004106584534977,0.3129870735918615
29/10/2022,Liverpool,Leeds,1,2,A,1.3,6.0,9.0,1.32,5.98,9.43,1.3,5.5,9.0,1.3066666666666666,5.826666666666667,9.143333333333333,0.7653061224489796,0.17162471395881004,0.1093693036820999,0.7314403325829917,0.164030097467124,0.10452956994988435
30/10/2022,Arsenal,Nott'm Forest,5,0,H,1.2,7.0,12.0,1.2,7.4,16.85,1.2,6.5,15.0,1.2,6.966666666666666,14.616666666666667,0.8333333333333334,0.14354066985645936,0.06841505131128849,0.7972276469795097,0.13732150857063327,0.06545084444985712
30/10/2022,Man United,West Ham,1,0,H,1.66,4.0,4.8,1.71,4.05,5.14,1.7,3.9,4.75,1.6900000000000002,3.983333333333334,4.8966666666666665,0.5917159763313609,0.2510460251046025,0.2042205582028591,0.5651631642608117,0.2397805224102356,0.19505631332895274
05/11/2022,Leeds,Bournemouth,4,3,H,1.72,3.8,4.75,1.74,3.99,5.08,1.75,3.75,4.5,1.7366666666666666,3.8466666666666662,4.776666666666666,0.5758157389635317,0.25996533795493937,0.20935101186322402,0.5509502053800271,0.24873921750692737,0.20031057711304548
05/11/2022,Man City,Fulham,2,1,H,1.11,9.5,19.0,1.13,10.33,22.62,1.12,8.5,19.0,1.12,9.443333333333333,20.206666666666667,0.8928571428571428,0.10589481115425343,0.04948861761794787,0.851767396743021,0.10102147734050657,0.04721112591647231
05/11/2022,Nott'm Forest,Brentford,2,2,D,2.75,3.3,2.6,2.83,3.43,2.66,2.8,3.3,2.5,2.793333333333333,3.3433333333333337,2.5866666666666664,0.3579952267303103,0.2991026919242273,0.3865979381443299,0.3430072318465668,0.2865803193294346,0.37041244882399865
05/11/2022,Wolves,Brighton,2,3,A,3.3,3.3,2.25,3.49,3.33,2.3,3.4,3.3,2.15,3.3966666666666665,3.31,2.233333333333333,0.29440628066732094,0.3021148036253776,0.4477611940298508,0.2819221265922767,0.28930377341140984,0.42877409999631344
05/11/2022,Everton,Leicester,0,2,A,2.4,3.3,3.0,2.48,3.36,3.12,2.35,3.3,3.0,2.41,3.3200000000000003,3.0400000000000005,0.41493775933609955,0.3012048192771084,0.3289473684210526,0.39703545184182787,0.288209469559881,0.31475507859829116
06/11/2022,Chelsea,Arsenal,0,1,A,2.55,3.4,2.7,2.72,3.5,2.71,2.6,3.25,2.7,2.623333333333333,3.3833333333333333,2.703333333333333,0.38119440914866587,0.2955665024630542,0.36991368680641185,0.36419572016439056,0.28238623819642894,0.35341804163918045
06/11/2022,Aston Villa,Man United,3,1,H,3.3,3.8,2.1,3.38,3.63,2.22,3.4,3.5,2.1,3.36,3.643333333333333,2.14,0.2976190476190476,0.2744739249771272,0.4672897196261682,0.2863421238838384,0.264073980672378,0.44958389544378363
06/11/2022,Southampton,Newcastle,1,4,A,4.0,3.6,1.9,4.22,3.71,1.93,3.9,3.6,1.91,4.04,3.6366666666666667,1.9133333333333333,0.24752475247524752,0.27497708524289644,0.5226480836236934,0.23683181467158104,0.26309822124835586,0.5000699640800631
06/11/2022,West Ham,Crystal Palace,1,2,A,1.9,3.4,4.2,1.95,3.56,4.34,1.88,3.4,4.2,1.91,3.453333333333333,4.246666666666666,0.5235602094240838,0.2895752895752896,0.23547880690737835,0.49928768516213773,0.27615042818330593,0.22456188665455645
06/11/2022,Tottenham,Liverpool,1,2,A,3.3,3.6,2.1,3.33,3.76,2.19,3.25,3.5,2.15,3.293333333333333,3.6199999999999997,2.1466666666666665,0.3036437246963563,0.27624309392265195,0.46583850931677023,0.2903666159599838,0.26416410365420256,0.4454692803858136
12/11/2022,Man City,Brentford,1,2,A,1.14,8.0,17.0,1.15,9.28,20.24,1.12,8.5,19.0,1.1366666666666667,8.593333333333334,18.746666666666666,0.8797653958944281,0.11636927851047323,0.05334281650071124,0.8382889614290471,0.11088306278018038,0.05082797579077259
12/11/2022,Bournemouth,Everton,3,0,H,2.8,3.25,2.6,2.94,3.32,2.63,2.8,3.1,2.6,2.8466666666666662,3.223333333333333,2.61,0.35128805620608905,0.31023784901758017,0.3831417624521073,0.33626775966719685,0.2969727681031914,0.3667594722296118
12/11/2022,Liverpool,Southampton,3,1,H,1.25,6.5,11.0,1.26,6.49,11.55,1.24,6.0,12.0,1.25,6.330000000000001,11.516666666666666,0.8,0.15797788309636648,0.08683068017366137,0.7656905084087086,0.15120270703173547,0.08310678455955593
12/11/2022,Nott'm Forest,Crystal Palace,1,0,H,3.1,3.1,2.45,3.25,3.31,2.43,3.1,3.2,2.38,3.15,3.203333333333333,2.4200000000000004,0.31746031746031744,0.3121748178980229,0.4132231404958677,0.3044136723183069,0.299345390573153,0.39624093710853997
12/11/2022,Tottenham,Leeds,4,3,H,1.65,4.2,4.75,1.67,4.35,5.15,1.6,4.2,5.0,1.64,4.25,4.966666666666667,0.6097560975609756,0.23529411764705882,0.20134228187919462,0.5827221613862025,0.22486219874667576,0.19241563986712187
12/11/2022,West Ham,Leicester,0,2,A,2.05,3.4,3.75,2.14,3.56,3.64,2.05,3.5,3.5,2.0799999999999996,3.486666666666667,3.6300000000000003,0.48076923076923084,0.28680688336520077,0.2754820936639118,0.4609227243262141,0.27496728487529404,0.26410999079849173
12/11/2022,Newcastle,Chelsea,1,0,H,2.35,3.4,3.0,2.36,3.53,3.18,2.25,3.4,3.1,2.32,3.4433333333333334,3.0933333333333333,0.4310344827586207,0.2904162633107454,0.3232758620689655,0.41258112830753874,0.2779830254618073,0.30943584623065407
12/11/2022,Wolves,Arsenal,0,2,A,6.0,4.2,1.55,6.5,4.3,1.56,6.0,4.2,1.53,6.166666666666667,4.233333333333333,1.5466666666666669,0.16216216216216214,0.23622047244094488,0.6465517241379309,0.15518885067339447,0.22606249901242503,0.6187486503141805
13/11/2022,Brighton,Aston Villa,1,2,A,1.83,3.75,4.2,1.88,3.84,4.33,1.85,3.5,4.2,1.8533333333333335,3.6966666666666668,4.243333333333333,0.539568345323741,0.27051397655545534,0.2356637863315004,0.5159649565867941,0.2586803569542448,0.22535468645896115
13/11/2022,Fulham,Man United,1,2,A,3.8,3.8,1.9,4.0,4.02,1.91,3.9,3.75,1.85,3.9,3.856666666666667,1.8866666666666667,0.25641025641025644,0.25929127052722556,0.5300353356890459,0.2451957711103756,0.24795077977453706,0.5068534491150873
26/12/2022,Brentford,Tottenham,2,2,D,4.0,3.6,1.91,4.0,3.89,1.93,3.75,3.6,1.95,3.9166666666666665,3.6966666666666668,1.93,0.25531914893617025,0.27051397655545534,0.5181347150259068,0.2445661054171931,0.2591209863527519,0.4963129082300551
26/12/2022,Crystal Palace,Fulham,0,3,A,2.05,3.6,3.5,2.09,3.66,3.68,2.05,3.5,3.5,2.063333333333333,3.5866666666666664,3.56,0.4846526655896608,0.2788104089219331,0.2808988764044944,0.46406580129095615,0.2669672221181244,0.26896697659091934
26/12/2022,Everton,Wolves,1,2,A,2.3,3.25,3.2,2.41,3.26,3.34,2.3,3.2,3.2,2.3366666666666664,3.236666666666667,3.2466666666666666,0.427960057061341,0.3089598352214212,0.3080082135523614,0.40955933204544087,0.29567568667750155,0.2947649812770575
26/12/2022,Leicester,Newcastle,0,3,A,3.25,3.5,2.2,3.36,3.64,2.22,3.25,3.5,2.15,3.2866666666666666,3.546666666666667,2.19,0.30425963488843816,0.2819548872180451,0.4566210045662101,0.2917618618721394,0.27037330432888107,0.43786483379897945
26/12/2022,Southampton,Brighton,1,3,A,3.3,3.5,2.15,3.5,3.6,2.18,3.4,3.4,2.1,3.4,3.5,2.143333333333333,0.29411764705882354,0.2857142857142857,0.46656298600311047,0.28107709793048324,0.273046323703898,0.4458765783656189
26/12/2022,Aston Villa,Liverpool,1,3,A,4.75,4.0,1.7,4.51,4.09,1.79,4.6,4.0,1.7,4.62,4.03,1.7300000000000002,0.21645021645021645,0.24813895781637715,0.5780346820809248,0.20760144239215556,0.2379947056704116,0.5544038519374327
26/12/2022,Arsenal,West Ham,3,1,H,1.5,4.33,6.5,1.52,4.48,6.85,1.47,4.33,6.5,1.4966666666666668,4.38,6.616666666666667,0.6681514476614698,0.22831050228310504,0.15113350125944583,0.6377952929191809,0.21793766097466688,0.14426704610615226
27/12/2022,Chelsea,Bournemouth,2,0,H,1.3,5.5,10.0,1.32,5.72,10.69,1.32,5.0,9.5,1.3133333333333335,5.406666666666666,10.063333333333333,0.7614213197969543,0.18495684340320592,0.09937065253395165,0.728111099281943,0.17686545814863475,0.09502344256942219
27/12/2022,Man United,Nott'm Forest,3,0,H,1.29,5.5,11.0,1.31,5.7,11.66,1.32,5.25,9.5,1.3066666666666666,5.483333333333333,10.719999999999999,0.7653061224489796,0.182370820668693,0.09328358208955224,0.735192261297929,0.17519475162844267,0.08961298707362818
28/12/2022,Leeds,Man City,1,3,A,9.5,6.0,1.29,9.78,6.09,1.31,9.5,5.5,1.29,9.593333333333334,5.863333333333333,1.2966666666666666,0.10423905489923557,0.17055144968732233,0.7712082262210798,0.09965504912109252,0.16305129697015594,0.7372936539087515
30/12/2022,West Ham,Brentford,0,2,A,2.0,3.6,3.6,2.08,3.66,3.73,2.0,3.5,3.6,2.026666666666667,3.5866666666666664,3.643333333333333,0.4934210526315789,0.2788104089219331,0.2744739249771272,0.47140394898229127,0.2663695176405512,0.26222653337715746
30/12/2022,Liverpool,Leicester,2,1,H,1.29,6.0,9.5,1.31,6.08,9.55,1.27,5.8,10.0,1.29,5.96,9.683333333333334,0.7751937984496123,0.16778523489932887,0.10327022375215146,0.7409264983351,0.16036831927051665,0.09870518239438338
31/12/2022,Wolves,Man United,0,1,A,4.0,3.6,1.91,4.16,3.71,1.94,3.9,3.5,1.95,4.0200000000000005,3.6033333333333335,1.9333333333333333,0.24875621890547261,0.27752081406105455,0.5172413793103449,0.23838220387765546,0.2659472135767368,0.4956705825456078
31/12/2022,Bournemouth,Crystal Palace,0,2,A,2.8,3.3,2.5,2.97,3.32,2.6,2.9,3.2,2.5,2.89,3.2733333333333334,2.533333333333333,0.3460207612456747,0.30549898167006106,0.39473684210526316,0.33072266038710757,0.2919924099344422,0.37728492967845034
31/12/2022,Fulham,Southampton,2,1,H,1.95,3.6,3.75,2.04,3.59,3.95,2.0,3.5,3.6,1.9966666666666668,3.563333333333333,3.766666666666667,0.5008347245409015,0.28063610851262866,0.2654867256637168,0.47837156374756395,0.2680491736995237,0.2535792625529122
31/12/2022,Man City,Everton,1,1,D,1.13,9.0,19.0,1.16,7.97,23.85,1.11,8.5,23.0,1.1333333333333335,8.49,21.95,0.8823529411764705,0.11778563015312131,0.04555808656036447,0.8437943590227337,0.11263843033676069,0.04356721064050562
31/12/2022,Newcastle,Leeds,0,0,D,1.45,4.5,7.0,1.49,4.8,6.8,1.44,4.5,7.0,1.46,4.6000000000000005,6.933333333333334,0.684931506849315,0.21739130434782605,0.14423076923076922,0.6544638704205314,0.20772114148129908,0.13781498809816958
31/12/2022,Brighton,Arsenal,2,4,A,3.4,3.5,2.1,3.6,3.62,2.13,3.4,3.5,2.1,3.466666666666667,3.5400000000000005,2.11,0.28846153846153844,0.28248587570621464,0.47393364928909953,0.2760711707294236,0.2703521822585692,0.45357664701200723
01/01/2023,Tottenham,Aston Villa,0,2,A,1.67,4.0,5.0,1.7,4.21,5.01,1.65,3.9,5.0,1.6733333333333331,4.036666666666667,5.003333333333333,0.5976095617529881,0.24772914946325347,0.19986675549633579,0.5717627593669347,0.2370147854683742,0.19122245516469102
01/01/2023,Nott'm Forest,Chelsea,1,1,D,5.0,3.8,1.7,5.43,3.98,1.7,5.0,3.7,1.7,5.1433333333333335,3.8266666666666667,1.7,0.19442644199611148,0.2613240418118467,0.5882352941176471,0.18623476115013357,0.25031379482112903,0.5634514440287375
02/01/2023,Brentford,Liverpool,3,1,H,5.5,4.33,1.55,5.76,4.56,1.58,5.5,4.33,1.53,5.586666666666666,4.406666666666667,1.5533333333333335,0.17899761336515516,0.226928895612708,0.6437768240343347,0.1705220968018734,0.216183838305552,0.6132940648925745
03/01/2023,Arsenal,Newcastle,0,0,D,1.8,3.8,4.33,1.83,3.95,4.45,1.78,3.7,4.4,1.8033333333333335,3.8166666666666664,4.3933333333333335,0.55452865064695,0.26200873362445415,0.2276176024279211,0.5310788701971042,0.250928968363872,0.21799216143902383
03/01/2023,Everton,Brighton,1,4,A,3.5,3.5,2.1,3.67,3.51,2.15,3.5,3.4,2.1,3.5566666666666666,3.47,2.1166666666666667,0.28116213683223995,0.2881844380403458,0.47244094488188976,0.26988433965738345,0.27662496677658804,0.45349069356602856
03/01/2023,Leicester,Fulham,0,1,A,2.2,3.6,3.1,2.26,3.73,3.2,2.2,3.5,3.1,2.22,3.61,3.1333333333333333,0.4504504504504504,0.2770083102493075,0.3191489361702128,0.4303909208747333,0.2646725330587003,0.3049365460665664
03/01/2023,Man United,Bournemouth,3,0,H,1.29,5.5,11.0,1.29,6.02,10.83,1.29,5.5,10.0,1.29,5.673333333333333,10.61,0.7751937984496123,0.17626321974148063,0.09425070688030161,0.7413101958261681,0.1685587813071252,0.0901310228667066
04/01/2023,Southampton,Nott'm Forest,0,1,A,2.0,3.5,3.8,2.1,3.52,3.82,2.05,3.3,3.75,2.05,3.44,3.7899999999999996,0.48780487804878053,0.29069767441860467,0.2638522427440633,0.4679835314134341,0.2788855347085872,0.2531309338779788
04/01/2023,Leeds,West Ham,2,2,D,2.6,3.5,2.6,2.65,3.59,2.73,2.6,3.5,2.55,2.6166666666666667,3.53,2.6266666666666665,0.38216560509554137,0.28328611898017,0.3807106598984772,0.36530237652376757,0.2707859920407531,0.36391163143547917
04/01/2023,Aston Villa,Wolves,1,1,D,1.95,3.6,4.0,1.99,3.76,3.93,1.95,3.4,3.9,1.9633333333333332,3.5866666666666664,3.9433333333333334,0.5093378607809848,0.2788104089219331,0.25359256128486896,0.48892953566774044,0.2676389372753709,0.2434315270568885
04/01/2023,Crystal Palace,Tottenham,0,4,A,3.4,3.5,2.15,3.39,3.58,2.23,3.4,3.4,2.1,3.3966666666666665,3.4933333333333336,2.16,0.29440628066732094,0.2862595419847328,0.4629629629629629,0.2820986587619137,0.27429249358624996,0.4436088476518364
05/01/2023,Chelsea,Man City,0,1,A,5.0,4.0,1.67,5.6,4.19,1.65,5.0,3.9,1.65,5.2,4.03,1.6566666666666665,0.1923076923076923,0.24813895781637715,0.6036217303822938,0.18419070618193117,0.23766542733152413,0.5781438664865447
12/01/2023,Fulham,Chelsea,2,1,H,3.3,3.5,2.15,3.43,3.6,2.21,3.2,3.4,2.2,3.31,3.5,2.1866666666666665,0.3021148036253776,0.2857142857142857,0.4573170731707317,0.289064644221351,0.2733725635350491,0.43756279224359995
13/01/2023,Aston Villa,Leeds,2,1,H,1.91,3.6,4.0,1.96,3.7,4.11,1.95,3.5,3.9,1.9400000000000002,3.6,4.003333333333333,0.5154639175257731,0.2777777777777778,0.24979184013322234,0.4941968786362379,0.26631720682063936,0.23948591454312282
14/01/2023,Man United,Man City,2,1,H,4.2,3.6,1.85,4.26,3.98,1.86,4.2,3.8,1.8,4.22,3.793333333333333,1.8366666666666667,0.23696682464454977,0.2636203866432338,0.5444646098003629,0.22675126712645804,0.25225580332345865,0.5209929295500833
14/01/2023,Brighton,Liverpool,3,0,H,3.4,3.6,2.1,3.39,3.74,2.17,3.25,3.6,2.1,3.3466666666666662,3.6466666666666665,2.123333333333333,0.29880478087649404,0.27422303473491777,0.4709576138147567,0.28621547049821705,0.2626694080257861,0.4511151214759968
14/01/2023,Everton,Southampton,1,2,A,2.25,3.25,3.3,2.28,3.48,3.36,2.25,3.3,3.2,2.26,3.3433333333333337,3.2866666666666666,0.4424778761061947,0.2991026919242273,0.30425963488843816,0.42308363636363644,0.2859927272727273,0.29092363636363644
14/01/2023,Nott'm Forest,Leicester,2,0,H,2.7,3.3,2.63,2.74,3.46,2.72,2.62,3.3,2.62,2.686666666666667,3.353333333333333,2.6566666666666667,0.3722084367245657,0.29821073558648115,0.37641154328732745,0.3555574279379157,0.28487006651884705,0.3595725055432373
14/01/2023,Wolves,West Ham,1,0,H,2.63,3.3,2.7,2.75,3.29,2.82,2.62,3.2,2.7,2.6666666666666665,3.263333333333333,2.7399999999999998,0.375,0.30643513789581206,0.3649635036496351,0.3583720248777798,0.2928474156304636,0.34878055949175657
14/01/2023,Brentford,Bournemouth,2,0,H,1.65,4.0,5.25,1.69,4.14,5.23,1.63,3.9,5.25,1.6566666666666665,4.013333333333334,5.243333333333333,0.6036217303822938,0.24916943521594684,0.19071837253655435,0.5784534863583789,0.23878021820607495,0.18276629543554626
15/01/2023,Chelsea,Crystal Palace,1,0,H,1.62,4.0,5.25,1.68,3.96,5.64,1.63,3.75,5.5,1.6433333333333333,3.9033333333333338,5.463333333333334,0.6085192697768763,0.2561912894961571,0.1830384380719951,0.5807872604210073,0.24451590041635912,0.17469683916263365
15/01/2023,Newcastle,Fulham,1,0,H,1.5,4.33,6.5,1.53,4.55,6.52,1.5,4.2,6.5,1.51,4.359999999999999,6.506666666666667,0.6622516556291391,0.22935779816513766,0.15368852459016394,0.6335529861568101,0.21941858006806955,0.14702843377512037
15/01/2023,Tottenham,Arsenal,0,2,A,3.1,3.6,2.2,3.34,3.71,2.21,3.25,3.5,2.15,3.23,3.6033333333333335,2.186666666666667,0.30959752321981426,0.27752081406105455,0.45731707317073167,0.2964257244839566,0.2657137160267844,0.437860559489259
18/01/2023,Crystal Palace,Man United,1,1,D,4.5,3.6,1.8,4.62,3.87,1.82,4.5,3.6,1.78,4.54,3.69,1.8,0.22026431718061673,0.2710027100271003,0.5555555555555556,0.2104122711980384,0.2588812225580202,0.5307065062439413
19/01/2023,Man City,Tottenham,4,2,H,1.36,5.0,8.5,1.39,5.58,7.8,1.35,5.0,8.5,1.3666666666666665,5.193333333333333,8.266666666666667,0.7317073170731708,0.1925545571245186,0.12096774193548386,0.7000445699004606,0.18422225523696328,0.11573317486257612
21/01/2023,Liverpool,Chelsea,0,0,D,1.85,3.75,4.0,1.89,3.88,4.2,1.85,3.7,4.0,1.8633333333333333,3.776666666666667,4.066666666666666,0.5366726296958855,0.26478375992939096,0.24590163934426232,0.5124060873662276,0.2528111234225254,0.23478278921124696
21/01/2023,Bournemouth,Nott'm Forest,1,1,D,2.75,3.1,2.75,2.86,3.15,2.82,2.7,3.1,2.7,2.7699999999999996,3.1166666666666667,2.7566666666666664,0.3610108303249098,0.32085561497326204,0.36275695284159615,0.3455894545036866,0.30714955795996096,0.3472609875363525
21/01/2023,Leicester,Brighton,2,2,D,3.6,3.5,2.05,3.61,3.71,2.1,3.5,3.5,2.05,3.5700000000000003,3.5700000000000003,2.066666666666667,0.2801120448179272,0.2801120448179272,0.48387096774193544,0.2682821289485071,0.2682821289485071,0.46343574210298566
21/01/2023,Southampton,Aston Villa,0,1,A,2.88,3.25,2.55,2.96,3.4,2.57,2.8,3.3,2.5,2.8800000000000003,3.3166666666666664,2.5399999999999996,0.34722222222222215,0.30150753768844224,0.3937007874015749,0.33308907065078425,0.2892351327058067,0.37767579664340906
21/01/2023,West Ham,Everton,2,0,H,1.8,3.75,4.75,1.82,3.65,5.0,1.78,3.5,4.75,1.8,3.6333333333333333,4.833333333333333,0.5555555555555556,0.27522935779816515,0.20689655172413796,0.5353815927644727,0.26523491751634426,0.19938348971918296
21/01/2023,Crystal Palace,Newcastle,0,0,D,4.4,3.5,1.85,4.52,3.57,1.92,4.33,3.5,1.83,4.416666666666667,3.5233333333333334,1.8666666666666665,0.22641509433962262,0.28382213812677387,0.5357142857142858,0.21646805841770445,0.27135305336183385,0.5121788882204615
22/01/2023,Leeds,Brentford,0,0,D,2.38,3.6,2.88,2.39,3.72,2.99,2.35,3.5,2.88,2.373333333333333,3.606666666666667,2.9166666666666665,0.4213483146067416,0.277264325323475,0.34285714285714286,0.40457084936161775,0.26622407092927153,0.32920507970911067
22/01/2023,Man City,Wolves,3,0,H,1.2,8.0,11.0,1.2,7.65,14.95,1.18,7.0,15.0,1.1933333333333334,7.55,13.65,0.8379888268156425,0.13245033112582782,0.07326007326007326,0.802902600446414,0.12690469358049283,0.0701927059730931
22/01/2023,Arsenal,Man United,3,2,H,1.8,3.8,4.2,1.88,3.92,4.19,1.88,3.6,4.0,1.8533333333333333,3.7733333333333334,4.13,0.539568345323741,0.26501766784452296,0.24213075060532688,0.51548648497661,0.25318947495317595,0.23132404007021404
23/01/2023,Fulham,Tottenham,0,1,A,3.3,3.6,2.1,3.33,3.88,2.15,3.25,3.6,2.1,3.293333333333333,3.6933333333333334,2.1166666666666667,0.3036437246963563,0.27075812274368233,0.47244094488188976,0.29005666077412207,0.2586425819899211,0.4513007572359568
03/02/2023,Chelsea,Fulham,0,0,D,1.62,4.0,5.25,1.65,4.11,5.79,1.62,3.8,5.5,1.6300000000000001,3.97,5.513333333333333,0.6134969325153374,0.2518891687657431,0.18137847642079807,0.5860887400892382,0.24063593106938494,0.17327532884137695
04/02/2023,Everton,Arsenal,1,0,H,8.5,4.5,1.4,8.93,4.84,1.41,8.0,4.5,1.4,8.476666666666667,4.613333333333333,1.403333333333333,0.11797090051120723,0.21676300578034682,0.7125890736342044,0.11264042016873325,0.20696863330136464,0.680390946529902
